"driver_id","trip_id","started_at","acc_3050_avg","acc_5090_avg","gyroscope_distance_avg","acc_highway_sq_of_diff"
29,"76952041-5E8B-49AB-ABED-3ED26BAF50B9","2021-09-24 11:52:37.0",1.6393,1.52825,0.0978064,0.0
29,"76FC22BF-3D34-4EDD-BC2E-91EB0228C5AE","2021-08-08 23:03:38.0",1.22235,2.14,0.491396,0.0
29,"7722444B-4EF1-482B-A1BB-5C7171E9B7F1","2021-08-11 20:32:40.0",0.96,1.74,0.329012,0.0
29,"7745BDBE-99B8-4456-B447-E86277EA130D","2020-05-16 22:32:30.0",1.93604,1.26024,0.072388,
29,"77666CE5-D0A9-4810-A3CC-880D6743F338","2021-07-08 18:36:03.0",1.31671,0.24,0.261771,0.0
29,"782DFEEF-5574-468C-88DE-8AAC95455639","2021-05-29 13:27:00.0",2.83304,0.0,0.111438,0.0
29,"784E043D-ADC3-4226-A967-6E6AA4BC8BC8","2021-07-12 07:40:53.0",,,,
29,"78A88191-AB63-4E74-9337-AA6770DC716C","2020-06-09 12:19:12.0",1.94842,0.964465,0.110341,0.0
29,"78C890FB-64B2-41AE-A145-5E2F5783E849","2021-08-10 07:45:08.0",,,,
29,"7938406C-A028-44DC-B157-9EA7F59ED677","2021-07-04 06:36:46.0",0.949189,0.0,0.211025,0.0
29,"79897C09-AD00-404F-BEB9-30E9D7579834","2021-06-17 17:47:22.0",,,,
29,"79B3096D-78A3-44C4-B878-967858479AC8","2021-07-27 12:38:20.0",1.20429,0.957692,0.37869,0.0
29,"7A1B5B59-084F-43FB-A49E-241148640E41","2021-10-23 11:46:13.0",0.12,0.0,0.0846413,0.0
29,"7AADE488-CAE6-4177-9614-7F453F609C0E","2020-06-21 13:35:30.0",2.21053,1.38968,0.0234481,0.0
29,"7AB2C42D-3C53-449E-B196-1ECFA209C627","2021-10-07 16:33:00.0",1.62429,1.53484,0.0550097,0.0
29,"7AF0B7FE-FB4C-4F82-A8FA-6B27B2FC539B","2021-01-27 18:08:47.0",0.642462,0.0,0.0473116,0.0
29,"7B0B4DB8-9BFA-4CA2-9261-A8F9D4C7058D","2021-04-28 17:16:58.0",1.32,0.0,0.311806,0.0
29,"7BD6B9A6-6565-4C8C-A7F1-B24372750712","2021-11-06 06:05:38.0",1.4,0.740294,0.0747873,0.717517
29,"7BE98E26-659A-4AC0-8D0F-B7B9BCFDF289","2021-04-22 07:20:29.0",,,,
29,"7C3BDC1F-213C-401E-94EC-F5535CA41F16","2021-10-09 14:49:46.0",2.42118,2.23756,0.100504,1.66102
29,"7CE953E9-DD6C-4F4D-AF7B-128F5C1E490C","2021-01-21 17:04:01.0",1.90783,1.26643,0.243937,0.87192
29,"7D14DA33-B26E-4B4B-A197-E7EAD6E969E1","2021-01-04 18:33:45.0",0.970305,0.723593,0.0803816,0.0
29,"7D153E88-5716-4F6C-A0D2-C9126A08F17A","2021-09-19 17:50:01.0",1.2,0.0,0.0969143,0.0
29,"7D28E153-33E7-4E19-A99A-71C78443B943","2021-03-30 15:41:55.0",,,,
29,"7D7363D0-3C31-4AF8-B5AD-76426FCBF77E","2021-06-27 21:04:44.0",2.33929,0.960776,0.142329,0.0
29,"7D807AA7-1980-4F9F-9B7E-3F2450B49C1E","2020-05-04 08:06:53.0",,,,
29,"7D86172F-DECD-4345-917D-A5B86259FA1E","2021-10-15 11:45:36.0",1.04523,2.0,0.0555186,0.0
29,"7D92B293-08DE-47B2-A357-854A85C7B3CA","2021-07-04 18:16:24.0",1.00941,0.0,0.166817,0.0
29,"7DC29925-5260-408E-A73D-69038EEB0995","2020-12-13 17:14:25.0",1.095,0.58125,0.111156,0.0
29,"7DD3FADA-829C-424D-B83E-6DF1A0A5B865","2021-10-09 09:06:34.0",1.68343,1.00457,0.071061,0.0
29,"7DEC925B-2BAA-4E1F-89A5-E7CAA5D23F5B","2020-06-24 14:44:45.0",1.368,0.6825,0.130026,0.0
29,"7E094B37-2A55-4BE3-94CA-599F4AE029E8","2021-01-27 18:08:44.0",1.12615,0.0,0.0597851,0.0
29,"7E5AD301-50E8-497F-B4F5-C3AFA67B009F","2021-04-25 07:18:31.0",0.864,0.0,0.0830361,0.0
29,"7E618556-9CA0-4BF3-B44C-7490EE489FD3","2021-02-10 08:08:50.0",1.18957,0.451429,0.169216,0.0
29,"7E61F7B8-C9A1-4D12-9C6B-615D9F1F79CA","2021-05-15 15:03:34.0",1.8825,2.24571,0.162373,0.0
29,"7E77379D-43B3-4F73-AD53-0A2513CC10CA","2021-07-30 16:53:29.0",2.48621,1.66319,0.176477,2.18115
29,"7ECA09D0-29F6-4030-8774-DE748F18B71E","2021-08-15 15:21:20.0",1.44353,0.753488,0.0713172,0.0
29,"7F194E3C-274A-45FC-842B-C2962A7A573A","2020-06-14 13:43:07.0",2.96,1.51957,0.0945913,0.0
29,"7F30F3D6-9333-42AE-B28A-CE83FA557983","2021-04-24 12:35:02.0",1.84,0.858261,0.0597802,0.0
29,"7F42E428-3661-4E36-B4E5-AF5F15898A76","2021-08-21 22:12:28.0",1.11667,1.18691,0.0852747,1.63152
29,"7F5383C9-B919-4083-AE9E-3AFB21C29BB2","2021-07-20 15:21:00.0",2.32737,2.06301,0.0915451,0.0
29,"7FEF8A05-6493-401F-805F-0882818F94D4","2021-08-20 21:40:43.0",1.5636,1.01848,0.168389,1.5021
29,"802AB91F-888E-4787-8B35-6D61029988AE","2021-03-05 16:48:12.0",,,,
29,"80AB2CF4-1885-46CD-A500-4E3EAE4036CC","2021-10-09 09:06:35.0",1.99043,1.28949,0.0886509,0.0
29,"80BBE379-DB7E-4B8A-AD89-DDC082968EC3","2021-02-24 13:37:28.0",2.18327,1.34015,0.0712266,0.0
29,"810FAD72-5F18-488B-A201-7079C4B7CCA3","2021-05-04 11:58:18.0",1.968,0.0,0.173241,0.0
29,"81117A1F-3BB3-4157-AC34-8ED98C01DC5C","2021-10-26 19:32:03.0",1.488,0.69,0.0532812,0.0
29,"812EFB75-03C0-424A-AB0C-4A02BDC192A8","2021-02-03 18:09:36.0",0.881677,0.726207,0.0922026,0.0
29,"813FA1C4-74C3-4BF5-8A17-C8C3D96ACDD5","2021-05-08 17:49:06.0",1.48828,1.02955,0.124033,0.0
29,"81C8394F-7FFD-4E90-8D6A-10FF75318348","2021-07-13 13:42:17.0",1.75511,1.41733,0.0526735,0.0
29,"82089D82-CC6C-434A-A6CF-9D7E456327CA","2020-06-09 12:19:10.0",2.0325,0.992281,0.106033,1.12625
29,"827996D0-DDE0-4779-85A7-AF0CA943A627","2020-12-12 18:14:25.0",1.29333,0.42,0.186918,0.0
29,"82C1062A-309A-453A-A86D-1536D209BBBE","2021-05-02 09:31:38.0",0.729474,0.0,0.0888827,0.0
29,"8314443B-14BC-46AA-B384-6F45632FD92E","2021-05-05 09:57:28.0",1.17452,0.950548,0.189766,1.56267
29,"83DFA1BF-D350-4138-8F4E-09CD6A077B80","2021-03-07 11:58:08.0",2.74286,0.69,0.0650935,0.0
29,"849C9734-0F95-43CB-AC72-717CEFF3779C","2020-05-19 18:20:36.0",1.272,0.0,0.150955,
29,"84AD6280-3F68-40C7-A10B-CD9AF7101CDD","2021-04-05 13:17:07.0",1.83,0.0,0.0882825,0.0
29,"85014629-3FCB-4CF2-B53A-50DB60D14B49","2021-02-18 14:34:42.0",,,,
29,"850FED6E-88CA-48D2-8B34-35B8E9068A69","2020-06-27 15:14:01.0",1.66186,1.8883,0.0505225,1.5362
29,"8526028B-7BB2-4C07-BF13-6FFE1DCD7DD1","2021-08-12 17:47:59.0",1.84,1.30923,0.294058,0.0
29,"853E3341-E5E6-4A9E-AEB6-2262FF6A8A67","2021-01-21 17:04:52.0",1.11111,0.0,0.0660792,0.0
29,"85A694F3-B3F8-42ED-974D-B51FA2F8D9AF","2020-12-30 17:59:56.0",,,,
29,"85F9B7AC-9399-4681-B70F-6B08FBDBD748","2021-07-01 19:08:19.0",1.75345,1.18313,0.0959819,0.0
29,"86371CE1-624A-4E9F-9217-E5AB0DFC9F4E","2021-05-15 14:56:03.0",1.2331,0.0,0.0448349,0.0
29,"87DA348F-2EA5-4146-94E0-CCB4B03834C8","2021-02-24 13:37:25.0",1.46222,0.24,0.0608403,0.0
29,"89257DA2-C7B9-44BB-A2C8-4DCD663A8CE9","2021-07-05 16:52:13.0",,,,
29,"8926C514-50F6-4BE3-BBF4-CA4CB0CBC66F","2021-08-14 15:12:00.0",1.36582,1.01171,0.081814,1.15799
29,"895249BE-2C3F-440E-A834-40D62C4AD434","2021-07-07 08:47:09.0",0.7962,0.456,0.185109,0.0
29,"897A78C8-EF6C-4D29-AC51-D38BCC1437C0","2021-10-24 11:29:34.0",1.37095,0.892606,0.199229,0.0
29,"89963DC1-4E10-46AC-8323-DF9500180D5C","2020-06-24 14:44:56.0",0.805091,0.0,0.149222,0.0
29,"89FBA7B2-440E-44A9-A4F4-E4E0A0A80A0A","2020-12-24 12:23:00.0",,,,
29,"8A2220DF-6EB5-4CA5-B466-B4A3F80E7FC4","2021-08-29 19:01:20.0",1.05767,0.68,0.249544,0.0
29,"8A49F8DD-DF89-4072-A42B-41BB68717F38","2021-08-01 00:33:11.0",1.95964,1.553,0.339852,0.0
29,"8A6E79A6-BAED-48E5-B6F8-E360692F0AE5","2021-09-23 17:55:04.0",0.712174,0.0,0.0474306,0.0
29,"8A6F11A8-4EB9-4045-8F2E-1056804B030B","2021-09-04 12:40:46.0",1.22777,0.860896,0.0768169,0.0
29,"8A835981-4391-45D5-A75F-F04B2F298129","2020-06-07 18:01:58.0",1.36671,0.856854,0.0455637,0.0
29,"8AE7CF17-DD37-4D15-A741-32A17FD295F3","2021-02-09 18:31:18.0",1.20621,1.25388,0.0530918,0.0
29,"8B076707-0D9F-4256-908F-A6A9BAB7E9E5","2020-12-23 16:42:50.0",,,,
29,"8B2B1E2F-3050-45A2-AA59-7090383CB17C","2021-02-12 16:32:48.0",1.25739,0.8,0.298825,0.0
29,"8B780A8F-2996-4A02-B502-D5EB3F641265","2021-07-07 08:53:26.0",0.725217,0.0,0.40787,0.0
29,"8B903B37-880A-4729-93C4-943F37505FD9","2021-07-07 08:53:34.0",,,,
29,"8B90AE28-295B-4FDA-B1AF-9B224CCCEBF1","2021-06-27 21:06:47.0",1.44027,1.16707,0.119061,2.18086
29,"8BDE9F09-C4F2-4EE3-971E-AE5877B205D7","2021-11-05 10:04:26.0",2.7217,3.02182,0.102863,0.0
29,"8C0E4482-071E-48D1-A7BD-515BEBAF2916","2021-05-03 20:41:43.0",1.60757,1.37633,0.049553,0.732519
29,"8C6217C6-DEE6-4251-969C-6EFFF0C5FE36","2021-07-20 21:55:29.0",3.4167,1.90611,0.0975843,1.77987
29,"8C858320-E19F-43F0-8F91-EF6C00B4EEB1","2021-08-26 20:32:00.0",1.10182,0.863226,0.057396,0.461221
29,"8CC77450-6399-4646-B7CB-E66C4034AA91","2021-08-11 20:32:54.0",1.45846,0.57,0.340049,0.0
29,"8CC95BDA-F530-4706-811B-CCAECB7A2CDD","2020-11-07 15:59:11.0",1.068,0.348,0.126468,0.0
29,"8CD418E8-69D6-4DDE-9314-48FC7C209251","2021-08-11 20:32:51.0",1.44706,0.946667,0.385556,0.0
29,"8D1B8510-0C98-4017-816E-088C2E73F97C","2021-07-18 17:58:31.0",1.20958,1.03821,0.121031,0.0
29,"8D6C6650-7DB4-40F6-890F-33D9B370EC23","2021-07-27 12:37:57.0",0.8896,0.48,0.280378,0.0
29,"8D8292D1-71FA-4ABF-B058-2505EAF2D747","2021-07-28 08:17:22.0",0.747143,0.0,0.0983133,0.0
29,"8DA56E99-651D-436E-B286-57899A0B62D2","2021-08-11 20:32:47.0",,,,
29,"8DC07E1F-F5E0-48D5-9FA3-C24EB9B3DC0D","2021-06-08 14:15:44.0",,,,
29,"8DDF4D5D-78DF-433C-9703-1420633EEBD3","2021-01-20 13:31:39.0",2.01209,3.13,0.134662,0.0
29,"8DEB5969-BC5A-42D8-B7E4-DF66B0E46D8A","2021-05-15 15:03:32.0",0.9624,0.0,0.0524632,0.0
29,"8E33962B-ED66-4E93-AA48-A269DB642A65","2021-08-27 10:47:04.0",2.01562,1.10325,0.303775,2.03797
29,"8E3B0E91-81E8-43DC-9066-FCACBA131DBB","2021-07-18 17:58:10.0",1.91303,1.41563,0.149846,1.70112
29,"8E7C2630-83AF-4395-8FD7-ABFF8D10D56E","2021-04-26 12:29:57.0",1.59107,1.1731,0.054511,0.432814
29,"8EB4AFD7-D1CD-450F-B119-7AA4F662B52D","2021-06-05 11:26:19.0",1.85217,1.56,0.0678587,0.0
29,"900AEA61-91BA-4965-BC16-18778A781EC9","2021-07-18 17:58:22.0",0.936716,0.923077,0.147178,0.0
29,"904EA102-C98A-4CD0-BBC0-1E0194FB1F24","2021-08-19 16:08:34.0",1.13096,1.24727,0.317929,0.0
29,"90627BFB-9D49-406C-B03B-F36E2C82583D","2021-11-14 18:10:21.0",3.37027,1.508,0.0743067,1.52393
29,"90814F4F-B7EB-4A92-AE4B-74E3C08DD35B","2021-05-22 10:50:58.0",,,,
29,"908A6BFA-55DA-4A87-A312-DC5AA40B36E6","2021-10-13 17:46:30.0",1.79333,1.96263,0.0880554,0.0
29,"90935F3D-DA26-4BD2-B846-DDAF741D3C14","2021-02-24 13:37:29.0",1.39442,1.43825,0.0480132,0.0
29,"90B8949B-3434-4638-9543-2B9F4B71618F","2020-05-04 15:24:16.0",1.70595,1.01455,0.37665,
29,"91113501-BC47-456B-93BE-A03AC9967391","2020-06-14 13:47:31.0",,,,
29,"911E508B-DAD7-442D-AF38-467640CD2961","2021-07-08 18:36:00.0",1.08857,0.0,0.619332,0.0
29,"912E5084-48FB-4261-A30B-A254CCAC3A15","2021-11-14 22:24:02.0",1.056,0.673902,0.176672,0.0
29,"9161AA68-BBF6-4C40-BFE5-27B4DCE18C03","2021-01-10 10:26:57.0",2.5,0.0,0.178139,0.0
29,"91737F30-5DB1-42E0-8573-FD579D0D04CF","2021-06-27 21:05:22.0",1.042,1.44068,0.30335,0.0
29,"91CAA477-8CDE-4DDC-9097-D122D5D899DA","2020-06-19 08:09:05.0",1.21651,1.20706,0.142893,0.0
29,"9268E99F-8378-4E61-9B45-8AFD75E77BC1","2021-05-16 12:30:03.0",1.66138,0.88,0.0820296,0.0
29,"92C932C2-2D32-4DE2-A922-860B4602AA19","2021-08-08 23:03:40.0",2.66069,1.28753,0.0628595,0.0
29,"92D72C87-A4A7-438C-AE14-06543D94C177","2020-05-10 11:02:50.0",1.05333,0.0,0.582212,
29,"934B73B7-78B1-4226-9542-C22FCCE64B89","2021-08-27 10:47:02.0",1.83,1.31135,0.0938824,1.71323
29,"940A20D1-A86F-401D-B3FA-7E69A1B7FA1E","2021-04-26 12:26:45.0",1.65882,0.0,0.106547,0.0
29,"943A3CC9-F932-492A-A214-A3F65893F4B1","2021-08-02 11:38:51.0",1.88686,0.898512,0.0599447,0.0
29,"94725A91-2BEC-4824-BE3B-D53BB5528159","2021-10-07 16:33:00.0",1.55356,1.61053,0.0457589,0.0
29,"94BCF689-9591-4D85-A4CB-CDBEBE2DEC7E","2021-10-02 10:44:23.0",1.15565,0.51,0.050922,0.0
29,"94BD0950-123D-4114-8439-FDBE5E69748C","2021-03-10 12:37:57.0",1.87434,1.45241,0.0578177,0.0
29,"94C1BA28-1DAA-4D85-913A-E5FDC5F26107","2021-05-09 11:47:30.0",1.58609,0.0,0.217242,0.0
29,"950C5E6C-AA9E-4A73-BCAF-775DAAA3A2DC","2020-11-03 18:21:26.0",1.42224,1.116,0.156764,0.0
29,"95531D58-4FF3-419A-AAA1-D7C419839E05","2021-04-05 13:17:12.0",1.99283,1.69875,0.071756,0.0
29,"95850696-7A90-4338-8C83-9D41B1FA7211","2021-05-16 17:06:21.0",0.784286,0.0,0.0531249,0.0
29,"95B0AA34-7233-4058-B661-37F7C22A1030","2021-04-27 10:36:45.0",1.51615,0.86784,0.0898214,0.0
29,"9708633B-3074-4A8C-A29A-E52189E82B3E","2021-04-22 07:20:38.0",1.98621,1.41786,0.212985,0.985224
29,"9751704C-0677-4402-97DA-E3026A3DBC3F","2021-03-20 19:07:24.0",1.70286,0.846667,0.160434,0.0
29,"9797CEE2-BC4D-4874-9A4C-DB733B295779","2021-04-27 10:33:08.0",3.27,1.74632,0.0680007,0.0
29,"983609F4-4F2F-403A-9FB6-A25B9DD6A4A7","2021-08-10 07:45:09.0",1.72552,1.57263,0.362778,0.0
29,"98D22953-34FC-449E-A562-C2CFE659DE7E","2021-09-19 13:13:22.0",1.4053,0.819802,0.0860551,0.0
29,"98E3407F-3CDB-4E0A-BBA4-78EBD0B4A6DE","2021-07-14 12:56:01.0",3.0,1.04182,0.121656,0.0
29,"98F5F818-EE5A-4D41-AC83-14F88AE9C2F3","2021-08-29 19:01:33.0",2.22766,1.19222,0.0888648,1.11544
29,"98F7D0CE-205E-4BB1-8D23-F6116ECA00B9","2021-06-09 14:05:12.0",1.89517,1.4822,0.0778008,1.98254
29,"9A15F778-8392-401C-B8CF-6C6E0F6BB88E","2021-11-18 18:54:18.0",1.24093,1.12,0.0765086,5.1624
29,"9A601B0B-5341-4A4D-B560-842166552CF3","2020-05-09 14:54:16.0",1.84935,1.28326,0.169758,
29,"9A8171FB-69AA-494B-BD33-204CB2FD94A5","2020-05-31 18:07:25.0",1.80944,0.993429,0.0799763,0.0
29,"9A9C7309-7205-48B8-A7F8-EC67D414DBE4","2021-06-17 17:52:28.0",1.18118,0.589091,0.0491389,0.0
29,"9AB2B760-6740-4449-A4E2-CA56626A9C6B","2021-11-03 12:01:01.0",2.18571,1.58,0.085722,0.0
29,"9AD659E6-D5B5-490E-AE26-4E0D825ABF01","2021-04-30 09:54:28.0",2.4,1.02857,0.105199,0.0
29,"9B26934B-1A41-450A-8C12-1353F3F05C01","2021-07-28 08:16:50.0",,,,
29,"9B2C937F-6843-40FB-B495-AEC6D661C99E","2021-10-13 17:46:25.0",1.6101,1.50269,0.114659,0.0
29,"9B3B9F85-86ED-4562-A804-64F30DFF4C63","2021-10-06 08:21:51.0",2.43474,1.56,0.0844391,0.0
29,"9B6F669C-A81D-48D7-A0CC-9E088A408E5A","2020-05-19 11:19:17.0",1.80673,1.43662,0.303655,
29,"9B9C05E6-87AC-4FD3-8F93-6E815F2BC80B","2020-11-07 11:46:24.0",0.9275,1.26,0.199509,0.0
29,"9BB54228-4899-43F5-9278-8F087F9D9723","2021-10-27 13:19:46.0",3.0975,2.62286,0.104367,0.0
29,"9BEFD512-2CCA-48C4-ADD7-368E7BF2C7F5","2021-08-18 17:13:35.0",,,,
29,"9BFA1EEC-A455-460E-9101-2F78F610E5F2","2021-11-05 10:04:26.0",1.1122,0.0,0.073085,0.0
29,"9BFA9D9D-22A2-4DCA-BD69-145429428B7D","2021-07-07 08:53:27.0",1.48421,1.032,0.172482,0.0
29,"9C5E2CA8-ADF1-45F6-8B7A-3EBD56A36FF3","2021-05-28 17:48:04.0",1.57075,1.2308,0.0762529,0.0
29,"9CA3B870-0C67-4162-8F75-E787EE752514","2021-05-16 12:30:12.0",1.34804,1.09094,0.175572,0.0
29,"9CAA9BC1-388F-47B7-8350-D1444B4FE020","2021-10-25 09:29:53.0",2.14773,1.302,0.0803755,0.0
29,"9CDB7722-00D1-476E-A50E-400E11109E35","2020-11-27 13:13:29.0",1.59171,1.33289,0.194444,0.0
29,"9DC30E9B-817B-41F3-88E7-A3F4ACEBB4FC","2020-12-06 17:26:06.0",1.81147,1.55886,0.0675188,0.0
29,"9DCDE5F2-C60F-4690-B6C9-9374B0D4CF64","2020-11-11 18:36:57.0",,,,
29,"9DDD26CA-C29D-477B-B369-303EE6841EFF","2021-08-22 15:00:57.0",1.97667,1.26568,0.0615849,1.25723
29,"9DF0A52F-6698-498B-9B9C-CF3FC793B2A9","2021-04-23 14:57:17.0",1.52,0.24,0.142799,0.0
29,"9DF4F6C7-42A1-4F15-81F9-BE19AA6C3549","2021-08-20 21:40:45.0",1.57859,1.28932,0.0718615,1.83161
29,"9DF9D579-4388-4954-8388-59DBCD19C7D0","2021-08-29 19:01:29.0",1.10205,0.0,0.225586,0.0
29,"9E026737-446B-4CB7-893B-0DB1FCE228A1","2021-08-30 15:42:33.0",2.19964,1.33469,0.478636,0.0
29,"9E2FC668-979E-487C-8317-8EB8AA907664","2021-09-08 23:43:14.0",1.4275,1.21916,0.370779,0.0
29,"9E66ED9A-589A-4C70-A0C4-B1463BE4B283","2021-03-28 08:36:23.0",1.38063,1.072,0.0788879,0.0
29,"9F4C3189-DA74-4E13-90B3-BE61FE4052A4","2021-05-27 15:18:35.0",,,,
29,"9FDEC5E5-C9C8-4264-A494-98B8C662046B","2021-05-03 10:38:09.0",1.08923,0.0,0.132768,0.0
29,"9FE410B4-DF02-4D19-8C0E-36AA53702EA5","2020-11-11 18:40:50.0",1.60552,1.26268,0.128617,0.0
29,A0220C79-1170-4352-A9CB-D637A50847F0,"2020-05-30 14:07:37.0",0.783158,0.44,0.0982691,0.0
29,A0535D1F-76DD-4CC7-A82C-1EAEB0E9D2E3,"2021-01-20 13:31:41.0",1.39125,1.09159,0.159869,0.0
29,A05EC9C6-7726-4885-B536-024257137E80,"2021-08-10 17:33:51.0",,,,
29,A0690CE1-B14B-4839-9583-145A552C4036,"2020-06-11 10:10:36.0",1.71253,1.2281,0.171583,0.0
29,A0CF80A3-B933-4FFC-AE08-9A8EA3EA834E,"2021-04-18 10:21:13.0",1.3275,0.0,0.0809235,0.0
29,A12BE6B2-8CE4-4085-B634-8C57B802E4E6,"2021-07-14 15:48:52.0",1.2795,0.272,0.0639004,0.0
29,A157FEC7-AE44-4A06-9B05-505631B430DE,"2021-05-27 21:45:54.0",1.58145,1.53405,0.37192,0.0
29,A19067D7-64C6-43C4-96FC-786641FBF50E,"2020-06-14 13:43:08.0",1.80794,1.09441,0.0692789,0.0
29,A276EAB2-6CCD-4400-8FB9-EB65CCFBFA61,"2021-09-25 21:30:52.0",1.1175,0.0,0.0385249,0.0
29,A2AF25D8-7F30-441B-AC84-5B3F515AC4D3,"2021-10-23 11:46:23.0",0.891818,0.0,0.0603447,0.0
29,A2BF31AB-14EB-449E-BFD1-04E29ABA00B6,"2021-09-12 14:41:24.0",1.57307,1.02075,0.121489,0.0
29,A30E079A-3960-4294-951F-8CCC85021D74,"2021-08-03 09:22:23.0",1.39237,0.991395,0.0779632,0.69696
29,A3305F29-1536-4AB8-8CF6-3BC1CB27355E,"2021-08-16 13:44:29.0",2.08296,1.4806,0.0568582,1.08062
29,A356C2AC-7182-4159-83C6-FD489F4D57B4,"2021-06-06 13:36:50.0",1.55846,0.935354,0.126254,0.0
29,A37CF166-2B9E-4F51-BC92-AEBD38BC55CE,"2020-11-07 15:59:07.0",,,,
29,A3E80BF4-A031-4E7D-B7B6-394645D558FD,"2021-09-06 17:37:24.0",1.36235,1.2,0.114736,0.0
29,A499E1E4-3B5A-44B5-98A5-19C766424388,"2021-09-19 13:10:25.0",1.3334,1.13558,0.205838,0.0
29,A511D792-8BFA-48A7-9F8B-DDFFE52BFBB4,"2021-04-26 12:26:38.0",0.953684,0.68427,0.0476331,0.859455
29,A5493431-40A3-4D75-AF72-3F231C79388B,"2021-01-22 16:49:54.0",1.01636,0.0,0.0382775,0.0
29,A54DA79C-E14B-42D8-BEC4-AB3925660376,"2021-09-03 15:14:42.0",1.72038,1.62933,0.0390662,0.0
29,A572A2DC-0D8C-418C-AE98-FBB8BAB534C0,"2020-06-09 12:19:09.0",1.464,1.69091,0.173367,0.0
29,A5A81041-6EB0-4951-A4D8-EA30993E04DF,"2021-10-10 16:31:52.0",1.52291,0.946154,0.100884,0.0
29,A5CC7A1D-C360-4216-9A4A-ECAC154443B1,"2021-08-08 17:14:36.0",2.5,0.0,0.338051,0.0
29,A5E6D652-3C43-4E4F-A93D-6F30238D8DA7,"2021-01-03 13:43:13.0",1.78455,1.36152,0.126417,0.0
29,A5ED2075-BF97-4EC2-9995-2172DD2B58CC,"2021-08-01 15:32:36.0",2.04809,1.26198,0.187845,0.0
29,A6039008-F1EC-4944-AA90-7FA5CF137BC3,"2021-09-01 17:44:52.0",1.2,0.0,0.108787,0.0
29,A63E39F5-D5B0-4CFA-8C2F-437692F9B016,"2021-02-01 16:56:39.0",,,,
29,A68E357A-FA4F-4DBE-B22B-B5E8B5A1BE32,"2021-01-25 13:00:46.0",1.52182,1.04857,0.0705513,0.674743
29,A6B77AE9-ED08-4FD4-AB5D-C648FE101B46,"2021-05-05 15:47:08.0",2.42857,0.0,0.0482468,0.0
29,A70B3D99-8321-40AC-A048-4E12C14E26D0,"2021-06-24 18:26:29.0",1.50827,1.21722,0.091264,0.0
29,A715DA05-7B22-4CB7-BFD3-538C2095AD80,"2021-08-08 17:14:39.0",,,,
29,A77533BE-1F56-4B49-BA00-B411E606EDF0,"2021-02-01 16:56:47.0",0.887917,1.98,0.044499,0.0
29,A7867620-8089-49CD-82AF-A9413F769150,"2021-06-05 11:26:18.0",,,,
29,A89D1D01-9854-461B-B59F-E57F1ACB51E0,"2020-06-21 14:09:44.0",1.338,0.54,0.0984521,0.0
29,A8A076C7-2BFE-466C-A9D1-B75780C2C70C,"2021-06-27 21:06:22.0",2.26036,1.60644,0.139885,2.85776
29,A8FA5EE3-A53C-4B62-BA3B-DC84AE6C49C1,"2021-07-27 12:38:24.0",1.78312,1.54181,0.162515,0.0
29,A904F489-B16F-4A9A-B826-41F72B02D34B,"2020-11-14 11:32:03.0",1.43531,1.02,0.0647829,0.0
29,A917A5AD-533F-41D0-99A4-78A99B4B0530,"2021-08-18 15:11:28.0",1.08857,0.0,0.0932513,0.0
29,AA24CCC5-24A7-4F28-9708-CD57BD14A18A,"2020-05-28 04:43:05.0",0.716,0.0,0.143924,0.0
29,AA62425D-B645-42C6-832A-56B67A0B21DD,"2021-09-09 15:20:16.0",1.48827,1.55901,0.064476,0.0
29,AB7FC9BC-7140-4E80-981E-230EFA79DCD8,"2021-02-05 12:21:07.0",1.46975,1.58943,0.0954409,0.0
29,ABCA62A6-F67A-4FED-B3D5-C82ED4457BBA,"2021-07-27 12:38:25.0",1.40289,1.15028,0.431202,0.0
29,AC303B2D-F46C-472E-BACB-BC19BCA0ED19,"2021-07-27 12:27:59.0",0.856364,0.0,0.176144,0.0
29,ACB11422-A615-43FA-AE37-FAF7B06FF98A,"2021-08-13 17:34:07.0",1.12528,0.819,0.0810357,0.0
29,ACFFA046-F471-4DB6-9430-5D2C5BF7514C,"2021-07-28 08:17:28.0",1.45492,1.22064,0.292196,0.0
29,AD48C676-2C24-4222-83E3-CEF191286F27,"2021-07-04 18:16:43.0",0.669706,0.0,0.156421,0.0
29,AD5C9832-05A8-41FC-9352-0B6FC35394F0,"2021-05-14 21:49:16.0",1.25687,1.05973,0.0996898,0.0
29,ADAEE2A4-FA28-4CBF-A131-177ED6780102,"2020-12-12 18:14:27.0",1.99385,0.0,0.334634,0.0
29,ADBE7A40-9433-4499-AC06-873404CAE524,"2021-06-08 14:14:02.0",2.40649,1.545,0.118227,2.73782
29,AE7F63B6-9DBC-42FF-9CDE-D5A64A0F088A,"2021-07-27 12:37:51.0",1.15742,0.976216,0.335566,0.0
29,AEC87941-95AC-494B-BEA0-843430EBB66D,"2021-10-09 14:49:39.0",,,,
29,AEF9D087-C9C4-4EDD-BD6C-14FA05B8ACC5,"2020-06-27 15:13:51.0",3.36922,1.67406,0.0730979,2.81491
29,AF48879C-7BC1-4DBE-A311-033C888CBE8E,"2021-01-04 18:36:36.0",1.62336,0.873369,0.0952108,0.0
29,AF89557D-800D-4D19-B848-E2B9F25D78EA,"2021-09-26 18:15:33.0",2.09,1.10233,0.0700268,0.0
